"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"LW","Shane Prince",2700,"Ott@Det 07:30PM ET",1.083,"Ott"
"D","Klas Dahlbeck",2700,"Van@Ari 10:00PM ET",1.750,"Ari"
"D","Cody Ceci",2700,"Ott@Det 07:30PM ET",1.833,"Ott"
"D","Jake McCabe",2700,"Phi@Buf 07:00PM ET",1.563,"Buf"
"C","Sam Reinhart",2700,"Phi@Buf 07:00PM ET",1.700,"Buf"
"C","Jared McCann",2700,"Van@Ari 10:00PM ET",2.222,"Van"
"LW","Joonas Kemppainen",2700,"Bos@Fla 07:30PM ET",1.063,"Bos"
"RW","Chris Neil",2600,"Ott@Det 07:30PM ET",1.389,"Ott"
"D","Nick Schultz",2600,"Phi@Buf 07:00PM ET",1.333,"Phi"
"D","Carlo Colaiacovo",2600,"Phi@Buf 07:00PM ET",1.000,"Buf"
"D","Tom Gilbert",2600,"Mon@Cgy 09:00PM ET",1.455,"Mon"
"C","Gregory Campbell",2600,"Cls@Was 07:00PM ET",0.550,"Cls"
"RW","David Clarkson",2600,"Cls@Was 07:00PM ET",1.000,"Cls"
"D","Jakub Kindl",2600,"Ott@Det 07:30PM ET",1.375,"Det"
"RW","Steve Downie",2600,"Van@Ari 10:00PM ET",1.100,"Ari"
"D","Adam McQuaid",2600,"Bos@Fla 07:30PM ET",1.313,"Bos"
"D","Jonathan Ericsson",2600,"Ott@Det 07:30PM ET",1.000,"Det"
"C","Ryan Carter",2600,"Chi@Min 08:00PM ET",1.111,"Min"
"RW","Derek Dorsett",2600,"Van@Ari 10:00PM ET",2.200,"Van"
"C","Riley Nash",2600,"Col@Car 07:00PM ET",1.333,"Car"
"D","Brendan Smith",2600,"Ott@Det 07:30PM ET",1.571,"Det"
"D","Matt Hunwick",2600,"Tor@NYR 07:00PM ET",1.750,"Tor"
"C","Zack Smith",2600,"Ott@Det 07:30PM ET",1.056,"Ott"
"D","Luke Schenn",2600,"Phi@Buf 07:00PM ET",2.250,"Phi"
"D","Luca Sbisa",2600,"Van@Ari 10:00PM ET",1.600,"Van"
"C","Nick Spaling",2600,"Tor@NYR 07:00PM ET",1.000,"Tor"
"D","Jared Cowen",2600,"Ott@Det 07:30PM ET",1.667,"Ott"
"C","Quinton Howden",2600,"Bos@Fla 07:30PM ET",1.389,"Fla"
"LW","Johan Larsson",2600,"Phi@Buf 07:00PM ET",1.200,"Buf"
"LW","Nicolas Deslauriers",2600,"Phi@Buf 07:00PM ET",1.400,"Buf"
"D","Alexei Emelin",2600,"Mon@Cgy 09:00PM ET",1.000,"Mon"
"D","Jonas Brodin",2600,"Chi@Min 08:00PM ET",1.056,"Min"
"LW","Sven Baertschi",2600,"Van@Ari 10:00PM ET",1.556,"Van"
"D","Connor Murphy",2600,"Van@Ari 10:00PM ET",1.389,"Ari"
"LW","Matt Puempel",2600,"Ott@Det 07:30PM ET",0.500,"Ott"
"D","Scott Harrington",2600,"Tor@NYR 07:00PM ET",1.643,"Tor"
"RW","Tomas Jurco",2600,"Ott@Det 07:30PM ET",0.600,"Det"
"LW","Jordan Martinook",2600,"Van@Ari 10:00PM ET",1.611,"Ari"
"D","Colin Miller",2600,"Bos@Fla 07:30PM ET",1.625,"Bos"
"D","Nikita Zadorov",2600,"Col@Car 07:00PM ET",1.222,"Col"
"C","Josh Jooris",2600,"Mon@Cgy 09:00PM ET",0.813,"Cgy"
"RW","Jake Virtanen",2600,"Van@Ari 10:00PM ET",1.286,"Van"
"C","David Legwand",2500,"Phi@Buf 07:00PM ET",0.722,"Buf"
"D","Michal Rozsival",2500,"Chi@Min 08:00PM ET",0,"Chi"
"D","Brad Stuart",2500,"Col@Car 07:00PM ET",0.100,"Col"
"C","Jarret Stoll",2500,"Tor@NYR 07:00PM ET",1.389,"NYR"
"C","Boyd Gordon",2500,"Van@Ari 10:00PM ET",0.850,"Ari"
"D","Fedor Tyutin",2500,"Cls@Was 07:00PM ET",0.950,"Cls"
"LW","Shawn Thornton",2500,"Bos@Fla 07:30PM ET",0.375,"Fla"
"C","Jay McClement",2500,"Col@Car 07:00PM ET",1.050,"Car"
"C","Dominic Moore",2500,"Tor@NYR 07:00PM ET",1.250,"NYR"
"D","Nate Guenin",2500,"Col@Car 07:00PM ET",1.056,"Col"
"C","Matt Stajan",2500,"Mon@Cgy 09:00PM ET",0.550,"Cgy"
"D","Josh Gorges",2500,"Phi@Buf 07:00PM ET",1.850,"Buf"
"D","Ladislav Smid",2500,"Mon@Cgy 09:00PM ET",1.667,"Cgy"
